[2024-11-26T00:36:28.752+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-26T00:36:28.774+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-25T00:00:00+00:00 [queued]>
[2024-11-26T00:36:28.792+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-25T00:00:00+00:00 [queued]>
[2024-11-26T00:36:28.794+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-26T00:36:28.819+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-25 00:00:00+00:00
[2024-11-26T00:36:28.832+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=5829) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-26T00:36:28.834+0000] {standard_task_runner.py:72} INFO - Started process 5839 to run task
[2024-11-26T00:36:28.832+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'scheduled__2024-11-25T00:00:00+00:00', '--job-id', '302', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmp82xyor1o']
[2024-11-26T00:36:28.835+0000] {standard_task_runner.py:105} INFO - Job 302: Subtask extract_usa_spending_data_task
[2024-11-26T00:36:28.898+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task scheduled__2024-11-25T00:00:00+00:00 [running]> on host 6a246d8d590f
[2024-11-26T01:01:36.444+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0026_8620
[2024-11-26T01:01:36.968+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0016_8620
[2024-11-26T01:01:37.496+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0019_8620
[2024-11-26T01:01:37.897+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0018_8620
[2024-11-26T01:01:38.274+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0013_8620
[2024-11-26T01:01:38.658+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0018_8620
[2024-11-26T01:01:39.211+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0024_8620
[2024-11-26T01:01:39.814+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0018_8620
[2024-11-26T01:01:40.235+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0018_8620
[2024-11-26T01:01:40.780+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0022_8620
[2024-11-26T01:01:41.439+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0018_8620
[2024-11-26T01:01:41.996+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0024_8620
[2024-11-26T01:01:42.497+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0024_8620
[2024-11-26T01:01:43.107+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0020_8620
[2024-11-26T01:01:43.699+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0019_8620
[2024-11-26T01:01:44.273+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0020_8620
[2024-11-26T01:01:44.780+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0022_8620
[2024-11-26T01:01:45.288+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0016_8620
[2024-11-26T01:01:46.101+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0024_8620
[2024-11-26T01:01:46.676+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0016_8620
[2024-11-26T01:01:47.242+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0022_8620
[2024-11-26T01:01:47.789+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0016_8620
[2024-11-26T01:01:48.296+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0020_8620
[2024-11-26T01:01:48.747+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0020_8620
[2024-11-26T01:01:49.218+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0024_8620
[2024-11-26T01:01:49.685+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0019_8620
[2024-11-26T01:01:50.182+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0018_8620
[2024-11-26T01:01:50.669+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0018_8620
[2024-11-26T01:01:51.643+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0016_8620
[2024-11-26T01:01:52.132+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0020_8620
[2024-11-26T01:01:52.583+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0023_8620
[2024-11-26T01:01:53.052+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0019_8620
[2024-11-26T01:01:53.641+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0019_8620
[2024-11-26T01:01:54.144+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0018_8620
[2024-11-26T01:01:54.660+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0019_8620
[2024-11-26T01:01:56.095+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0024_8620
[2024-11-26T01:01:56.530+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0023_8620
[2024-11-26T01:01:57.091+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0014_8620
[2024-11-26T01:01:57.620+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0027_8620
[2024-11-26T01:01:58.012+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0019_8620
[2024-11-26T01:01:58.435+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0024_8620
[2024-11-26T01:01:58.982+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0024_8620
[2024-11-26T01:01:59.363+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0026_8620
[2024-11-26T01:01:59.744+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0019_8620
[2024-11-26T01:02:00.275+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0019_8620
[2024-11-26T01:02:00.732+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0018_8620
[2024-11-26T01:02:01.255+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0016_8620
[2024-11-26T01:02:01.743+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0016_8620
[2024-11-26T01:02:02.217+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0024_8620
[2024-11-26T01:02:02.673+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0016_8620
[2024-11-26T01:02:03.112+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0023_8620
[2024-11-26T01:02:03.552+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0018_8620
[2024-11-26T01:02:04.031+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0019_8620
[2024-11-26T01:02:04.594+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0020_8620
[2024-11-26T01:02:05.182+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0023_8620
[2024-11-26T01:02:05.875+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0026_8620
[2024-11-26T01:02:06.341+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0023_8620
[2024-11-26T01:02:06.843+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0023_8620
[2024-11-26T01:02:07.334+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0025_8620
[2024-11-26T01:02:07.708+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0026_8620
[2024-11-26T01:02:08.284+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0026_8620
[2024-11-26T01:02:08.746+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0015_8620
[2024-11-26T01:02:09.128+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0026_8620
[2024-11-26T01:02:09.611+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-12-MC-72-0012_8620
[2024-11-26T01:02:09.999+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0026_8620
[2024-11-26T01:02:10.466+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0015_8620
[2024-11-26T01:02:11.471+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0015_8620
[2024-11-26T01:02:11.933+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0015_8620
[2024-11-26T01:02:12.468+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0019_8620
[2024-11-26T01:02:12.853+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0023_8620
[2024-11-26T01:02:13.308+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0018_8620
[2024-11-26T01:02:13.695+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0015_8620
[2024-11-26T01:02:14.144+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0015_8620
[2024-11-26T01:02:14.629+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0026_8620
[2024-11-26T01:02:15.003+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0023_8620
[2024-11-26T01:02:15.469+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0015_8620
[2024-11-26T01:02:15.987+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0023_8620
[2024-11-26T01:02:16.465+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0026_8620
[2024-11-26T01:02:16.999+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0026_8620
[2024-11-26T01:02:17.491+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0023_8620
[2024-11-26T01:02:17.853+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0027_8620
[2024-11-26T01:02:18.227+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-13-MC-72-0012_8620
[2024-11-26T01:02:18.644+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0026_8620
[2024-11-26T01:02:19.058+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0015_8620
[2024-11-26T01:02:19.514+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0021_8620
[2024-11-26T01:02:19.948+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0023_8620
[2024-11-26T01:02:20.385+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0015_8620
[2024-11-26T01:02:20.839+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0026_8620
[2024-11-26T01:02:21.307+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0015_8620
[2024-11-26T01:02:21.781+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0021_8620
[2024-11-26T01:02:22.327+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0027_8620
[2024-11-26T01:02:22.806+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0015_8620
[2024-11-26T01:02:23.225+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0027_8620
[2024-11-26T01:02:23.887+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0021_8620
[2024-11-26T01:02:24.463+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0021_8620
[2024-11-26T01:02:24.925+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0027_8620
[2024-11-26T01:02:25.413+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0012_8620
[2024-11-26T01:02:26.003+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0021_8620
[2024-11-26T01:02:26.466+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0021_8620
[2024-11-26T01:02:26.935+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0021_8620
[2024-11-26T01:02:27.315+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0021_8620
[2024-11-26T01:02:27.703+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-14-MC-72-0025_8620
[2024-11-26T01:02:28.152+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0027_8620
[2024-11-26T01:02:28.608+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0021_8620
[2024-11-26T01:02:28.996+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0027_8620
[2024-11-26T01:02:29.506+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0012_8620
[2024-11-26T01:02:29.963+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0025_8620
[2024-11-26T01:02:30.458+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0025_8620
[2024-11-26T01:02:30.898+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0021_8620
[2024-11-26T01:02:31.378+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0025_8620
[2024-11-26T01:02:32.010+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0027_8620
[2024-11-26T01:02:32.472+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0027_8620
[2024-11-26T01:02:32.861+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0025_8620
[2024-11-26T01:02:33.323+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0021_8620
[2024-11-26T01:02:33.724+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0021_8620
[2024-11-26T01:02:34.212+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0025_8620
[2024-11-26T01:02:34.753+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-18-MC-72-0012_8620
[2024-11-26T01:02:35.214+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0025_8620
[2024-11-26T01:02:35.659+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0025_8620
[2024-11-26T01:02:36.171+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MC-72-0012_8620
[2024-11-26T01:02:36.613+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-21-MC-72-0012_8620
[2024-11-26T01:02:37.082+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-19-MC-72-0012_8620
[2024-11-26T01:02:37.533+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0027_8620
[2024-11-26T01:02:37.942+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-20-MW-72-0027_8620
[2024-11-26T01:02:38.430+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0025_8620
[2024-11-26T01:02:38.855+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-15-MC-72-0012_8620
[2024-11-26T01:02:39.279+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0025_8620
[2024-11-26T01:02:39.685+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0012_8620
[2024-11-26T01:02:40.156+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-23-MC-72-0012_8620
[2024-11-26T01:02:40.541+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-17-MC-72-0025_8620
[2024-11-26T01:02:40.975+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0025_8620
[2024-11-26T01:02:41.439+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-22-MC-72-0012_8620
[2024-11-26T01:02:41.906+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-24-MC-72-0012_8620
[2024-11-26T01:02:42.348+0000] {usa_spending_extraction_script.py:201} INFO - Fetching funding data for award_id: ASST_NON_B-16-MC-72-0012_8620
[2024-11-26T01:02:45.290+0000] {logging_mixin.py:190} INFO - File saved to S3: s3://project-raw-data-files/usa_spending_data/funding_data_11_26_2024.csv
[2024-11-26T01:02:45.301+0000] {logging_mixin.py:190} INFO - Extracting Subawards Data
[2024-11-26T01:02:45.306+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DP-72-0002_8620
[2024-11-26T01:02:45.785+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DP-72-0001_8620
[2024-11-26T01:02:47.789+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DE-72-0001_8620
[2024-11-26T01:02:48.610+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-DM-72-0001_8620
[2024-11-26T01:02:50.202+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-DP-72-0001_8620
[2024-11-26T01:02:50.591+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-DZ-72-0001_8620
[2024-11-26T01:02:50.968+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-DC-72-0001_8620
[2024-11-26T01:02:51.394+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-DC-72-0001_8620
[2024-11-26T01:02:51.780+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-DC-72-0001_8620
[2024-11-26T01:02:52.138+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-DC-72-0001_8620
[2024-11-26T01:02:52.566+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-DF-72-0001_8620
[2024-11-26T01:02:52.918+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-DW-72-0001_8620
[2024-11-26T01:02:53.488+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-DI-72-0001_8620
[2024-11-26T01:02:53.855+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-DC-72-0001_8620
[2024-11-26T01:02:54.216+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-DC-72-0001_8620
[2024-11-26T01:02:56.120+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-DC-72-0001_8620
[2024-11-26T01:02:57.254+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-DC-72-0001_8620
[2024-11-26T01:02:57.689+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-DC-72-0001_8620
[2024-11-26T01:02:58.095+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-DC-72-0001_8620
[2024-11-26T01:02:58.569+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-DC-72-0001_8620
[2024-11-26T01:02:58.954+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-DC-72-0001_8620
[2024-11-26T01:02:59.324+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-DC-72-0001_8620
[2024-11-26T01:02:59.694+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-DC-72-0001_8620
[2024-11-26T01:03:00.129+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-DC-72-0001_8620
[2024-11-26T01:03:00.492+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-DC-72-0001_8620
[2024-11-26T01:03:00.858+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-DC-72-0001_8620
[2024-11-26T01:03:01.284+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-DN-72-0001_8620
[2024-11-26T01:03:01.648+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0007_8620
[2024-11-26T01:03:02.052+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0007_8620
[2024-11-26T01:03:02.756+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0007_8620
[2024-11-26T01:03:03.217+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0007_8620
[2024-11-26T01:03:03.668+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-05-DJ-72-0001_8620
[2024-11-26T01:03:04.106+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0007_8620
[2024-11-26T01:03:04.782+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0007_8620
[2024-11-26T01:03:05.213+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0007_8620
[2024-11-26T01:03:05.622+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0007_8620
[2024-11-26T01:03:06.022+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0007_8620
[2024-11-26T01:03:06.797+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0007_8620
[2024-11-26T01:03:07.159+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-26T01:03:07.519+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-26T01:03:07.870+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0007_8620
