[2024-11-27T23:26:35.784+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-11-27T23:26:35.806+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-27T23:26:29.335859+00:00 [queued]>
[2024-11-27T23:26:35.819+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-27T23:26:29.335859+00:00 [queued]>
[2024-11-27T23:26:35.820+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2024-11-27T23:26:35.846+0000] {taskinstance.py:2889} INFO - Executing <Task(PythonOperator): extract_usa_spending_data_task> on 2024-11-27 23:26:29.335859+00:00
[2024-11-27T23:26:35.858+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=31172) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-11-27T23:26:35.859+0000] {standard_task_runner.py:72} INFO - Started process 31174 to run task
[2024-11-27T23:26:35.858+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'ETL_usa_spending', 'extract_usa_spending_data_task', 'manual__2024-11-27T23:26:29.335859+00:00', '--job-id', '437', '--raw', '--subdir', 'DAGS_FOLDER/project_dag.py', '--cfg-path', '/tmp/tmpk1h_kuxb']
[2024-11-27T23:26:35.861+0000] {standard_task_runner.py:105} INFO - Job 437: Subtask extract_usa_spending_data_task
[2024-11-27T23:26:35.918+0000] {task_command.py:467} INFO - Running <TaskInstance: ETL_usa_spending.extract_usa_spending_data_task manual__2024-11-27T23:26:29.335859+00:00 [running]> on host 6a246d8d590f
[2024-11-27T23:52:58.713+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0007_8620
[2024-11-27T23:52:59.164+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0007_8620
[2024-11-27T23:52:59.950+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0007_8620
[2024-11-27T23:53:00.339+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0007_8620
[2024-11-27T23:53:01.984+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0007_8620
[2024-11-27T23:53:02.337+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0007_8620
[2024-11-27T23:53:03.637+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0007_8620
[2024-11-27T23:53:04.022+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0007_8620
[2024-11-27T23:53:04.353+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0003_8620
[2024-11-27T23:53:04.683+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0003_8620
[2024-11-27T23:53:05.030+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0004_8620
[2024-11-27T23:53:05.366+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0003_8620
[2024-11-27T23:53:05.698+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0003_8620
[2024-11-27T23:53:06.038+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0004_8620
[2024-11-27T23:53:06.380+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0005_8620
[2024-11-27T23:53:06.710+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0003_8620
[2024-11-27T23:53:07.045+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0004_8620
[2024-11-27T23:53:07.360+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0004_8620
[2024-11-27T23:53:07.681+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0005_8620
[2024-11-27T23:53:08.050+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0004_8620
[2024-11-27T23:53:08.374+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0001_8620
[2024-11-27T23:53:08.707+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0005_8620
[2024-11-27T23:53:09.135+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0005_8620
[2024-11-27T23:53:09.506+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0001_8620
[2024-11-27T23:53:09.864+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0005_8620
[2024-11-27T23:53:10.193+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0001_8620
[2024-11-27T23:53:10.539+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0001_8620
[2024-11-27T23:53:11.285+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0002_8620
[2024-11-27T23:53:11.614+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0002_8620
[2024-11-27T23:53:11.948+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0009_8620
[2024-11-27T23:53:12.265+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0003_8620
[2024-11-27T23:53:12.746+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0001_8620
[2024-11-27T23:53:13.089+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0009_8620
[2024-11-27T23:53:13.416+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0002_8620
[2024-11-27T23:53:13.777+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0002_8620
[2024-11-27T23:53:14.486+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0003_8620
[2024-11-27T23:53:14.875+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0009_8620
[2024-11-27T23:53:15.252+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0008_8620
[2024-11-27T23:53:15.595+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0009_8620
[2024-11-27T23:53:16.055+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0004_8620
[2024-11-27T23:53:16.381+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0003_8620
[2024-11-27T23:53:16.743+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0002_8620
[2024-11-27T23:53:17.104+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0004_8620
[2024-11-27T23:53:17.489+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0003_8620
[2024-11-27T23:53:18.005+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0003_8620
[2024-11-27T23:53:18.368+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0003_8620
[2024-11-27T23:53:18.715+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0003_8620
[2024-11-27T23:53:19.038+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0005_8620
[2024-11-27T23:53:19.382+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0003_8620
[2024-11-27T23:53:19.738+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0003_8620
[2024-11-27T23:53:20.079+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0004_8620
[2024-11-27T23:53:20.432+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0003_8620
[2024-11-27T23:53:20.795+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0004_8620
[2024-11-27T23:53:21.141+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0003_8620
[2024-11-27T23:53:21.492+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0003_8620
[2024-11-27T23:53:21.831+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0003_8620
[2024-11-27T23:53:22.955+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0004_8620
[2024-11-27T23:53:23.298+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0008_8620
[2024-11-27T23:53:23.629+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0017_8620
[2024-11-27T23:53:23.971+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0011_8620
[2024-11-27T23:53:24.307+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0004_8620
[2024-11-27T23:53:24.659+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0004_8620
[2024-11-27T23:53:25.028+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0004_8620
[2024-11-27T23:53:25.376+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0004_8620
[2024-11-27T23:53:25.711+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0004_8620
[2024-11-27T23:53:26.073+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0005_8620
[2024-11-27T23:53:26.428+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0004_8620
[2024-11-27T23:53:26.785+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0004_8620
[2024-11-27T23:53:27.130+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0004_8620
[2024-11-27T23:53:27.487+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0008_8620
[2024-11-27T23:53:27.831+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0008_8620
[2024-11-27T23:53:28.197+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0014_8620
[2024-11-27T23:53:28.537+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0006_8620
[2024-11-27T23:53:28.966+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0020_8620
[2024-11-27T23:53:29.330+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0013_8620
[2024-11-27T23:53:29.908+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0011_8620
[2024-11-27T23:53:30.719+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0001_8620
[2024-11-27T23:53:31.432+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0005_8620
[2024-11-27T23:53:31.776+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0005_8620
[2024-11-27T23:53:32.135+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0006_8620
[2024-11-27T23:53:32.471+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0008_8620
[2024-11-27T23:53:32.863+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0006_8620
[2024-11-27T23:53:33.199+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0010_8620
[2024-11-27T23:53:33.530+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0005_8620
[2024-11-27T23:53:33.865+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0011_8620
[2024-11-27T23:53:34.228+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0014_8620
[2024-11-27T23:53:34.584+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0005_8620
[2024-11-27T23:53:34.979+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0011_8620
[2024-11-27T23:53:35.310+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0001_8620
[2024-11-27T23:53:35.635+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0019_8620
[2024-11-27T23:53:35.981+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0001_8620
[2024-11-27T23:53:36.321+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0005_8620
[2024-11-27T23:53:36.660+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0005_8620
[2024-11-27T23:53:37.009+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0005_8620
[2024-11-27T23:53:37.352+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0005_8620
[2024-11-27T23:53:37.695+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0005_8620
[2024-11-27T23:53:38.042+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0024_8620
[2024-11-27T23:53:38.380+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0001_8620
[2024-11-27T23:53:38.713+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0005_8620
[2024-11-27T23:53:39.060+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0005_8620
[2024-11-27T23:53:39.418+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0022_8620
[2024-11-27T23:53:39.744+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-18-MC-72-0001_8620
[2024-11-27T23:53:40.596+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0001_8620
[2024-11-27T23:53:40.930+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0006_8620
[2024-11-27T23:53:41.310+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0027_8620
[2024-11-27T23:53:41.773+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0016_8620
[2024-11-27T23:53:42.134+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0014_8620
[2024-11-27T23:53:42.520+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0020_8620
[2024-11-27T23:53:42.857+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0001_8620
[2024-11-27T23:53:43.248+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0001_8620
[2024-11-27T23:53:43.595+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0014_8620
[2024-11-27T23:53:44.009+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0010_8620
[2024-11-27T23:53:44.940+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0001_8620
[2024-11-27T23:53:45.304+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0001_8620
[2024-11-27T23:53:45.652+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0013_8620
[2024-11-27T23:53:46.044+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0026_8620
[2024-11-27T23:53:46.394+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0017_8620
[2024-11-27T23:53:46.724+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0011_8620
[2024-11-27T23:53:47.099+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0002_8620
[2024-11-27T23:53:47.443+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0001_8620
[2024-11-27T23:53:47.805+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-16-MC-72-0001_8620
[2024-11-27T23:53:48.168+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0009_8620
[2024-11-27T23:53:48.534+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0023_8620
[2024-11-27T23:53:48.910+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0020_8620
[2024-11-27T23:53:49.340+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-17-MC-72-0001_8620
[2024-11-27T23:53:49.661+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0027_8620
[2024-11-27T23:53:50.057+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0010_8620
[2024-11-27T23:53:50.412+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0020_8620
[2024-11-27T23:53:50.767+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0013_8620
[2024-11-27T23:53:51.155+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0014_8620
[2024-11-27T23:53:51.730+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0017_8620
[2024-11-27T23:53:52.125+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0010_8620
[2024-11-27T23:53:52.511+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0019_8620
[2024-11-27T23:53:53.537+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0013_8620
[2024-11-27T23:53:53.896+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0018_8620
[2024-11-27T23:53:54.295+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0015_8620
[2024-11-27T23:53:54.975+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0017_8620
[2024-11-27T23:53:55.735+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0002_8620
[2024-11-27T23:53:56.083+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0026_8620
[2024-11-27T23:53:56.550+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0027_8620
[2024-11-27T23:53:56.925+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0002_8620
[2024-11-27T23:53:57.260+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0027_8620
[2024-11-27T23:53:57.607+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0018_8620
[2024-11-27T23:53:57.954+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-14-MC-72-0009_8620
[2024-11-27T23:53:58.269+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0020_8620
[2024-11-27T23:53:58.613+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0019_8620
[2024-11-27T23:53:58.954+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0016_8620
[2024-11-27T23:53:59.339+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0002_8620
[2024-11-27T23:53:59.674+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0010_8620
[2024-11-27T23:54:00.543+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0024_8620
[2024-11-27T23:54:01.271+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0019_8620
[2024-11-27T23:54:01.644+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0013_8620
[2024-11-27T23:54:02.057+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0015_8620
[2024-11-27T23:54:02.389+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0017_8620
[2024-11-27T23:54:02.807+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0002_8620
[2024-11-27T23:54:04.990+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0002_8620
[2024-11-27T23:54:05.668+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-24-MC-72-0009_8620
[2024-11-27T23:54:06.330+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MW-72-0002_8620
[2024-11-27T23:54:06.978+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0026_8620
[2024-11-27T23:54:07.313+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-12-MC-72-0008_8620
[2024-11-27T23:54:07.662+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0002_8620
[2024-11-27T23:54:08.026+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-21-MC-72-0009_8620
[2024-11-27T23:54:08.404+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-13-MC-72-0021_8620
[2024-11-27T23:54:08.749+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0026_8620
[2024-11-27T23:54:09.105+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-20-MC-72-0009_8620
[2024-11-27T23:54:09.467+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-23-MC-72-0009_8620
[2024-11-27T23:54:09.827+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0022_8620
[2024-11-27T23:54:10.206+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-22-MC-72-0009_8620
[2024-11-27T23:54:10.644+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0002_8620
[2024-11-27T23:54:11.083+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0018_8620
[2024-11-27T23:54:11.421+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-10-MC-72-0023_8620
[2024-11-27T23:54:11.746+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-19-MC-72-0009_8620
[2024-11-27T23:54:12.065+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-15-MC-72-0009_8620
[2024-11-27T23:54:12.394+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-11-MC-72-0027_8620
[2024-11-27T23:54:12.734+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-09-MC-72-0016_8620
[2024-11-27T23:54:13.083+0000] {usa_spending_extraction_script.py:284} INFO - Fetching subawards for award_id: ASST_NON_B-08-MC-72-0018_8620
